word_mean,word_std,word_max,pair_mean,pair_std,pair_max,trigram_mean,trigram_std,trigram_max,sent_match,plag
161.53001792114696, 336.69397530013583, 2900.0, 2.232142857142857, 18.188555763655085, 200.0, 0.0, 0.0, 0.0, 11.20937748235888, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 20.120714653681688, 1
0.6889763779527559, 7.169442493487479, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.666666666666668, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 19.567382429440865, 1
26.950113378684808, 77.76835158030214, 700.0, 0.43956043956043955, 6.622629725114081, 100.0, 0.0, 0.0, 0.0, 8.765948897780588, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 16.52697805841484, 1
26.38136887408024, 83.53161408950466, 900.0, 0.21691973969631237, 3.2897429614241793, 50.0, 0.0, 0.0, 0.0, 7.073648062893823, 0
8.978564093906858, 35.72716038010132, 466.6666666666667, 0.8951081783334619, 17.953530907374272, 900.0, 0.15774001577400157, 6.8431860805354034, 433.3333333333333, 11.378981280468691, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 12.693230664930322, 1
9.525585157446429, 52.3945587403005, 1600.0, 0.35061026031158005, 11.68595905668908, 700.0, 0.0, 0.0, 0.0, 9.07765603972254, 0
4.79136834004522, 30.246759586041257, 500.0, 0.15676854210079494, 4.222327785995641, 200.0, 0.007170000717000072, 0.48887628690702795, 33.333333333333336, 7.603757377298251, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 12.693230664930322, 1
1.518987341772152, 13.712846212810254, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.069264069264069, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 12.499482600592922, 1
32.40318587736044, 142.3738854894071, 2500.0, 0.8494702228717573, 9.893501162003558, 200.0, 0.0, 0.0, 0.0, 8.61357345303937, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 17.333040797175375, 1
32.08149914370319, 75.17408821922805, 600.0, 1.3770757391656543, 17.346062717220352, 400.0, 0.0, 0.0, 0.0, 9.148129993465771, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 13.345426441358365, 1
26.153594771241828, 87.63614933214075, 900.0, 1.2295081967213115, 16.712453015187933, 300.0, 0.0, 0.0, 0.0, 16.53517763636716, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 14.058899149131705, 1
21.89693918188542, 123.96957873967311, 1700.0, 0.5795574288724974, 12.24664095055688, 350.0, 0.0, 0.0, 0.0, 9.6767790753301, 0
18.793597259027276, 57.0908513540714, 500.0, 0.3038194444444444, 6.746860337129168, 200.0, 0.0, 0.0, 0.0, 5.789147455231811, 0
22.203274072206113, 88.12113454644982, 900.0, 1.6550522648083623, 30.439700939369313, 700.0, 0.0, 0.0, 0.0, 17.618623982978008, 0
1.0751515151515152, 12.729744321006953, 200.0, 0.050454086781029264, 1.5883023449744893, 50.0, 0.0, 0.0, 0.0, 4.526315789473685, 0
61.7924031986532, 249.19277128506047, 3600.0, 0.2557544757033248, 5.057217374241738, 100.0, 0.0, 0.0, 0.0, 11.16782668202889, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 24.711874858933687, 1
14.830730846991008, 74.41318200495718, 1100.0, 0.28846153846153844, 4.899123190245367, 100.0, 0.0, 0.0, 0.0, 8.486573701255706, 0
36.423611111111114, 139.2462799185586, 1800.0, 2.1447721179624666, 23.087269120561704, 400.0, 0.0, 0.0, 0.0, 8.347851560171781, 0
3.697391146259431, 17.15522220661693, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.876413441630834, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 13.329124320044663, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 55.84415584415585, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 36.91119403027841, 1
4.47978436657682, 18.773368014750158, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.2579536865251155, 0
35.13745704467354, 236.95902180333832, 2800.0, 6.297709923664122, 98.88475390130895, 1600.0, 0.0, 0.0, 0.0, 12.506965686739768, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 15.366586505604792, 1
24.981525720656155, 99.92247994619179, 1000.0, 0.43923865300146414, 8.55105663105311, 200.0, 0.0, 0.0, 0.0, 9.029780728572073, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 11.061660210750711, 1
17.32183908045977, 77.47897149983477, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.342749957419377, 0
9.445059422228372, 38.4885623575881, 600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7819826639953895, 0
46.121593291404615, 215.72494931560493, 2300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.875674272873131, 0
19.939198855507872, 98.22889113055238, 1200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.663647529264892, 0
72.07051282051283, 203.69958087160916, 1700.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.260885718694555, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 15.626756999265574, 1
10.163103180344558, 56.4536188983119, 825.0, 0.02485707183693761, 0.9102576894656003, 33.333333333333336, 0.0, 0.0, 0.0, 12.36635467023398, 0
84.17235494880546, 286.94700633116645, 2500.0, 0.25252525252525254, 5.02518907629606, 100.0, 0.0, 0.0, 0.0, 7.113610155676705, 0
34.6912644699365, 107.80547690898533, 1400.0, 0.22197558268590456, 4.708810286575442, 100.0, 0.0, 0.0, 0.0, 6.905818091550501, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 23.042447734649738, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 16.23180117727724, 1
78.3541819965661, 55.468859726862576, 355.55555555555554, 69.79013555446676, 45.69950826126533, 100.0, 70.17676767676768, 45.621496281216025, 100.0, 12.87677835898063, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 32.17967248376791, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 18.24681899274861, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 22.035358068769217, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 20.38380535623183, 1
61.11409068746953, 142.4661137298798, 850.0, 6.8481848184818475, 54.31347147719429, 800.0, 0.9062253743104808, 12.243938892988082, 200.0, 13.51666737850743, 0
82.71656102714124, 304.9273132763085, 3700.0, 0.7425742574257426, 9.289555986629036, 150.0, 0.0, 0.0, 0.0, 10.846905319604572, 0
82.71656102714124, 304.9273132763085, 3700.0, 0.7425742574257426, 9.289555986629036, 150.0, 0.0, 0.0, 0.0, 10.846905319604572, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 18.75407587061086, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 16.891034461469566, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 18.044541519743063, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 18.044541519743063, 1
39.056763285024154, 174.89680553329558, 2800.0, 0.3603603603603603, 6.650127602800873, 150.0, 0.0, 0.0, 0.0, 9.633377965228291, 0
39.056763285024154, 174.89680553329558, 2800.0, 0.3603603603603603, 6.650127602800873, 150.0, 0.0, 0.0, 0.0, 9.633377965228291, 0
31.25, 81.77713616898063, 400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.900366241858686, 0
34.99230717773764, 85.24037220819797, 785.7142857142857, 1.6544117647058822, 15.048463034887641, 200.0, 0.28169014084507044, 5.303704691831334, 100.0, 8.826384345866446, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 15.780297851513591, 1
14.85446637671462, 48.98768076224488, 600.0, 1.1188271604938271, 11.782013530222244, 200.0, 0.0, 0.0, 0.0, 6.54501768595063, 0
45.12148776762556, 74.69249316813965, 600.0, 23.75909285408644, 43.28758726307517, 233.33333333333334, 21.12845138055222, 41.139701833506976, 200.0, 8.050481082710844, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 19.175753771187868, 1
86.63260962111536, 316.06374793352023, 4000.0, 1.5151515151515151, 17.563355456184752, 250.0, 0.0, 0.0, 0.0, 9.142538297398207, 0
10.863247863247864, 48.44227110797305, 500.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.653882432464917, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 40.95466995118948, 1
39.523809523809526, 172.6089025575133, 1900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.511098658156284, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 49.71221851978431, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 39.77248677248678, 1
13.0, 52.30405611149374, 300.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.29519775030611, 0
38.559941520467845, 114.8741455818009, 950.0, 1.1182108626198084, 15.202545565151999, 250.0, 0.0, 0.0, 0.0, 9.105158318358317, 0
52.6851269142018, 217.77934100604492, 3000.0, 2.3178807947019866, 17.13513646885664, 200.0, 0.31347962382445144, 5.598925109558543, 100.0, 9.99649529043645, 0
61.206477214541735, 232.06651360469283, 3600.0, 1.2819340284129015, 13.663666915844427, 233.33333333333334, 0.4778972520908005, 6.9005964220392455, 100.0, 13.324437232752818, 0
33.28060995903738, 117.2450945629181, 1800.0, 1.1416986769099446, 12.61111789666859, 200.0, 0.23894862604540024, 4.885312705754208, 100.0, 11.321340633567349, 0
24.559874044084573, 64.07813085675294, 500.0, 0.6578947368421053, 11.039119428025042, 300.0, 0.0, 0.0, 0.0, 8.624147506429287, 0
0.5265567765567766, 6.984848129934677, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.624102870813397, 0
93.33333333333334, 382.01060033123696, 2800.0, 9.722222222222221, 82.49579113843055, 700.0, 0.0, 0.0, 0.0, 10.91620605461436, 0
12.5, 31.933318682925254, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.380268853953065, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 67.20238095238096, 1
12.644292644292644, 64.60091422015408, 1000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.238508909698973, 0
9.308062130177515, 42.58006801070572, 400.0, 0.2725856697819315, 6.928836918183739, 200.0, 0.0, 0.0, 0.0, 3.778906530812849, 0
26.88826596530085, 146.3871074031657, 2600.0, 0.22637238256932654, 4.446068608800727, 100.0, 0.0, 0.0, 0.0, 26.817663667352452, 0
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 19.56360100469779, 1
19.444444444444443, 60.891535387923994, 433.3333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.709233336230942, 0
16.962367841102463, 81.50951680717682, 1300.0, 0.35787321063394684, 7.321729439269177, 200.0, 0.0, 0.0, 0.0, 10.026109048793023, 0
42.59531733025566, 175.5234180465008, 3000.0, 1.4322916666666667, 19.391811305787105, 400.0, 0.0, 0.0, 0.0, 9.72103496191553, 0
134.1123188405797, 433.9560434741014, 4900.0, 10.551075268817204, 73.08515906579272, 700.0, 0.7692307692307693, 8.75363219618443, 100.0, 9.782523917237324, 0
326.85185185185185, 1040.6235867671503, 7000.0, 15.384615384615385, 66.68669570922962, 400.0, 3.125, 17.536809360305043, 100.0, 9.413432638716303, 0
0.41841004184100417, 6.468462273531507, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.285714285714286, 0
19.24897119341564, 95.92560550324373, 1200.0, 0.6024096385542169, 10.011992518073475, 200.0, 0.0, 0.0, 0.0, 5.749591235402064, 0
0.6881643661748373, 7.6320235873969, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.751196172248804, 0
123.91304347826087, 293.0519521182485, 1400.0, 39.130434782608695, 49.901087934784535, 100.0, 36.36363636363637, 49.2365963917331, 100.0, 9.627963878328112, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 38.07467973282125, 1
112.44841614466884, 256.2604763318431, 3700.0, 46.25199362041467, 49.310880542137745, 100.0, 46.49758454106281, 49.69975992419261, 100.0, 12.806736804618088, 1
63.42176187805732, 73.60678877008593, 800.0, 52.61742189116491, 49.623027627928025, 100.0, 52.10896309314587, 49.955424572006294, 100.0, 22.02272806132972, 1
63.617876101007006, 125.26542147167785, 2050.0, 42.315337093741604, 49.108335529994385, 100.0, 42.298937784522, 49.36448219252217, 100.0, 14.337537974321444, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 22.289630342159697, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 39.77248677248678, 1
74.0, 58.23947745897002, 250.0, 59.25925925925926, 49.596555413404595, 100.0, 56.60377358490566, 50.03627131416442, 100.0, 23.568189636301096, 1
97.09936942813655, 87.07257222310358, 1000.0, 76.28458498023716, 30.388196714011443, 100.0, 75.98425196850394, 30.703473880515826, 100.0, 21.201692675165212, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 29.288535817229658, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 18.394273643019694, 1
87.82557040383126, 89.00116509678487, 1250.0, 70.10488031802419, 45.67248647354942, 100.0, 68.9617486338798, 46.26356902825872, 100.0, 15.318207679098853, 1
58.766869523391264, 105.58177163537967, 1450.0, 39.981392201640865, 48.63065933208787, 100.0, 39.15300546448087, 48.769873311901655, 100.0, 13.97450400878931, 1
115.03765870311302, 238.5119268214289, 4600.0, 87.77343966328847, 32.49170040375606, 200.0, 87.5599520383693, 32.76780089898121, 100.0, 17.762929995592273, 1
44.11764705882353, 46.37602068006317, 100.0, 36.8421052631579, 49.55946277833521, 100.0, 33.333333333333336, 48.50712500726659, 100.0, 21.759259259259256, 1
92.17713575945282, 149.83326829944374, 1400.0, 39.17246713070379, 48.41210800428433, 100.0, 39.895833333333336, 48.966240163129655, 100.0, 13.96660650438104, 1
66.0, 109.46996606096009, 700.0, 48.148148148148145, 50.434866424160596, 100.0, 47.16981132075472, 50.39754872284373, 100.0, 20.47797524113314, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 28.14599225542514, 1
81.53454971864039, 119.44002446753538, 1666.6666666666667, 51.04825396825397, 49.61981415320315, 100.0, 51.73206079886885, 49.94634855216015, 100.0, 14.160012827135427, 1
93.2890873428631, 232.2221573577123, 2200.0, 35.50065876152832, 46.73100840802203, 100.0, 34.054545454545455, 46.53325401541823, 100.0, 15.585125887392518, 1
61.741755793226375, 132.16226281521628, 1200.0, 19.208256315465185, 39.33389000468217, 100.0, 19.410745233968804, 39.58551865414009, 100.0, 10.683581184358868, 1
53.27404763247265, 58.4912415429177, 400.0, 47.2776998123193, 48.89698863351523, 100.0, 47.77538344530359, 49.73311672481485, 100.0, 16.037577990485584, 1
81.80087421793289, 61.17089496071144, 1300.0, 68.69931543486166, 45.82584311902619, 100.0, 68.48407043996895, 46.23907465530376, 100.0, 19.28800158560575, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 18.959505469143227, 1
96.85331836927732, 125.2004572653189, 2200.0, 82.85128323078987, 37.462889187311994, 100.0, 83.11806771745476, 37.44347141812137, 100.0, 13.139616668835522, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 21.22405442944386, 1
25.34064035011005, 59.76554265286301, 600.0, 18.992303992303995, 38.88497197342926, 100.0, 18.807947019867548, 39.10346664772662, 100.0, 18.525268964609385, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 19.69962363571103, 1
91.05298873106, 42.73708017483312, 1100.0, 88.86484449206843, 30.93754573675148, 100.0, 88.67061103275888, 31.52845215884753, 100.0, 13.060995726488343, 1
89.5583820616327, 58.9319212354238, 1000.0, 84.15339233776574, 36.38863655737986, 250.0, 83.67450953412909, 36.82856156878739, 100.0, 13.282241856238882, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 13.306456371529674, 1
93.2614321083184, 50.255394278837684, 900.0, 87.13036136723454, 33.131845994639335, 150.0, 87.08707417472166, 33.38189044815625, 100.0, 13.167450780940152, 1
95.82214931197164, 63.39181451236615, 2000.0, 90.43905291849555, 29.173201343512375, 100.0, 90.457672594682, 29.30954597379153, 100.0, 13.275607671030084, 1
47.56363497002263, 54.13183296968539, 400.0, 47.05334081976417, 49.50004883276732, 100.0, 47.87472035794184, 49.82378560958844, 100.0, 17.637521281938778, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 17.29555863139571, 1
101.95877910635619, 13.002561078676006, 200.0, 99.85401459854015, 3.8208035995043503, 100.0, 99.73154362416108, 5.177794389281763, 100.0, 16.941537042290253, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 17.29555863139571, 1
63.335615236454366, 45.480977289725885, 200.0, 62.499081921904306, 46.66720048310579, 100.0, 62.64634820961352, 47.310592314932784, 100.0, 20.13287177161383, 1
76.9849457260371, 66.82578652298298, 500.0, 67.81248328455315, 43.83959515964388, 100.0, 67.84066681617702, 44.73017299334908, 100.0, 17.808583452007316, 1
100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 100.0, 0.0, 100.0, 24.276005490869508, 1
